ID,ORIGINURI,UUIDHISTORY,OCCUPATIONGROUPCODE,CODE,DEFINITION,SCOPENOTE,REGULATEDPROFESSIONNOTE,OCCUPATIONTYPE,ISLOCALIZED,PREFERREDLABEL,ALTLABELS,DESCRIPTION,CREATEDAT,UPDATEDAT
687671c1ebd2bf665349e213,http://data.europa.eu/esco/occupation/869e3a85-6e4c-4e3c-b14f-a8399c1abd2d,"f747af91-3f60-484a-bb11-beb0832f73ad
cfb65bae-6d6d-4548-9a9d-86fa2e4165e6
9715bc55-aeab-4171-b683-bdc73aaae49b
f46aee7a-5d59-42db-b39f-5f12f6561fdf",3139,3139.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,operador de cadena de montaje automatizada/operadora de cadena de montaje automatizada,"operadora de línea de montaje automatizada
operador de línea de montaje automatizada
operador de cadena de montaje automatizada
operadora de cadena de montaje automatizada","Los operadores de cadenas de montaje automatizadas accionan, mantienen y limpian las máquinas de producción. Son responsables del montaje de todo un producto o de una parte de un producto. Los operadores de cadenas de montaje automatizadas realizan todas las tareas en un proceso de producción mediante un sistema de rotación.",2025-07-15T15:20:34.414Z,2025-07-15T15:20:34.414Z
687671c1ebd2bf665349e214,http://data.europa.eu/esco/occupation/f444e8ec-5eed-4777-866e-7127aa06ce4f,"c1cf5205-f5c6-4ad3-b553-303ad08c4422
87e342c7-f8b9-461b-8624-2675d2838686
23dd330d-076d-4a32-8486-b6ca414fe5db
af7c1622-fe85-43c2-b4c6-0e148b82ffdd",3139,3139.1.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,técnico en control de calidad de procesos de confección/técnica en control de calidad de procesos de confección,"técnico de manufactura de prendas de vestir
técnico en control de calidad de procesos de confección
técnico de fabricación de prendas de vestir
examinador-revisor de prendas confeccionadas
técnica en procesos de confección industrial
supervisora de prendas confeccionadas
técnica de fabricación de prendas de vestir
técnico de control de producto textil
técnica de laboratorio textil y control de calidad
técnica de control de producto textil
examinadora-revisora de prendas confeccionadas
técnico en procesos de confección industrial
técnico de laboratorio textil y control de calidad
supervisor de prendas confeccionadas
técnica en control de calidad de procesos de confección
técnica de manufactura de prendas de vestir",Los técnicos en control de calidad de procesos de confección utilizan varios equipos de control de procesos en las líneas de montaje.,2025-07-15T15:20:34.414Z,2025-07-15T15:20:34.414Z
687671c1ebd2bf665349e215,http://data.europa.eu/esco/occupation/5001506f-dd7d-4801-92ac-6f7e93b45133,"4a9f1230-a1a2-4f69-bd47-1acd01fa9e48
c6297bc3-38ad-4a52-8357-2a1559daaa87
9432074a-0421-4e76-8e2e-c9437f7eaf83
47dfbdb2-e834-4e39-bcd2-35245978137f",3139,3139.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,controlador de robots industriales/controladora de robots industriales,"operador de robots industriales
programador de robots industriales
controlador de robots industriales
programadora de robots industriales
operadora de robots industriales
controladora de robots industriales","Los controladores de robots industriales funcionan y supervisan los robots industriales utilizados en los procesos de automatización para llevar a cabo diversas actividades de fabricación, como el levantamiento, la soldadura y el montaje. Se aseguran de que las máquinas funcionen correctamente, así como de otros robots industriales, mantienen y reparan piezas defectuosas, evalúan los riesgos y realizan ensayos.",2025-07-15T15:20:34.414Z,2025-07-15T15:20:34.414Z
687671c1ebd2bf665349e216,http://data.europa.eu/esco/occupation/d0d7d777-073f-4c33-8f27-1d4a0e8e626f,"2ee5a721-67d8-4720-b892-e80b5609146b
efe00fbe-b444-4374-8448-dbd3b37f4af6
5ca6fa48-a0f5-4d49-b7a7-ac0c0243c1a2
8b1b6918-a11d-47e6-bd61-704755312f9b",3139,3139.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,operador de control de pastas celulósicas/operadora de control de pastas celulósicas,"operador de control de pastas celulósicas
operador de mantenimiento y control de máquinas de pastas celulósicas
operador de máquinas de pastas celulósicas
operadora de máquinas de pastas celulósicas
operadora de mantenimiento y control de máquinas de pastas celulósicas
operadora de control de pastas celulósicas","Los operadores de control de pastas celulósicas accionan y supervisan máquinas y equipos de control de procesos multifuncionales para controlar la transformación de la madera, la pulpa que se desecha, el papel de recicable y otros materiales de celulosa en la fabricación de pasta celulósica. Configuran, accionan y mantienen la maquinaria, analizan los resultados de la producción y ajustan el proceso cuando es necesario.",2025-07-15T15:20:34.414Z,2025-07-15T15:20:34.414Z
687671c1ebd2bf665349e217,http://data.europa.eu/esco/occupation/0da75680-fbf9-44d8-802a-ac12eb425a34,"dca90066-3ed6-48b0-9ead-ca416b1c56d7
52bb1ec0-6985-44e6-879a-2ee465db9957
4b1b1502-fe43-4b8f-93b3-c04e648a8a84
baca80b8-e2bc-4f48-82cc-2437a85b97a0",3141,3141.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,técnico en biotecnología/técnica en biotecnología,"técnico en laboratorio de biotecnología
técnico en biotecnología
técnico de laboratorio en biotecnología sanitaria
técnica en laboratorio de biotecnología
técnica analista de laboratorio de biotecnología
técnico analista de laboratorio de biotecnología
técnica en biotecnología
técnica de laboratorio en biotecnología sanitaria","Los técnicos en biotecnología llevan a cabo tareas tecnológicas en asistencia de los científicos. Trabajan en entornos de laboratorio en los que ayudan a los científicos a investigar, desarrollar y realizar ensayos en formas de biotecnología. Configuran equipos de laboratorio, elaboran ensayos científicos y recopilan datos científicos.",2025-07-15T15:20:34.414Z,2025-07-15T15:20:34.414Z
687671c1ebd2bf665349e218,http://data.europa.eu/esco/occupation/4fef1907-cf82-413b-841a-02ef57e299a6,"5a1cfaea-7e18-4298-9ede-fc68d4bba81e
9e8decd4-2924-46f2-98d2-b5d98a646932
aa86b7ff-7b37-4363-988a-69bf31bf23b3
2b1a4e63-0096-4ae8-b7c6-eaac859ed8a9",3141,3141.2,,"Excludes:
- [medical laboratory assistant](urn:esco:occupation:0044c991-c26f-4261-a213-4bd1c0564a4c)",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,técnico de laboratorio en ciencias de la vida/técnica de laboratorio en ciencias de la vida,"técnica de laboratorio
técnica de laboratorio en ciencias de la vida
asistente de investigación
técnico de laboratorio
técnico de laboratorio en ciencias de la vida
ayudante de laboratorio
analista de laboratorio","Los técnicos de laboratorio en ciencias de la vida llevan a cabo investigaciones, análisis y ensayos en laboratorios y prestan apoyo a los profesionales de las ciencias de la vida. Toman muestras, hacen ensayos, miden, investigan y analizan en ámbitos como la biología, la biotecnología, las ciencias ambientales, la policía científica y la farmacología. Los técnicos de laboratorio en ciencias de la vida también observan y controlan las actividades de laboratorio, registran las secuencias de ensayo y analizan los resultados.",2025-07-15T15:20:34.414Z,2025-07-15T15:20:34.414Z
687671c1ebd2bf665349e219,http://data.europa.eu/esco/occupation/f3b99acc-b212-45cf-bb4f-7b83cc6f0d71,"2785def7-b358-4379-91d3-3a112f2315b0
664b463d-78f9-4874-8ef5-b3fb24235334
f966d1eb-413f-496b-8aea-a61cdefd79d6
04fa19bc-b6c7-48a2-87a5-5b268b892a8b",3141,3141.2.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,técnico en laboratorio bacteriológico/técnica en laboratorio bacteriológico,"ayudante técnico en laboratorio de bacteriología
técnica especialista en bacteriología
ayudante técnica en laboratorio de bacteriología
técnico especialista en bacteriología
bacterióloga
técnico en laboratorio bacteriológico
técnica en laboratorio bacteriológico
bacteriólogo","Los técnicos en laboratorios bacteriológicos prestan asistencia técnica a la investigación y a la detección de bacterias que utilizan equipos de laboratorio. Recogen y analizan datos para experimentos, elaboran informes y mantienen reservas de laboratorio.",2025-07-15T15:20:34.414Z,2025-07-15T15:20:34.414Z
687671c1ebd2bf665349e21a,http://data.europa.eu/esco/occupation/95324a4a-a5ea-4d89-8ede-4422ccb46a28,"b4c9eed9-d6cf-4699-9fd0-958d752e2328
3d990e73-586f-4008-b5df-f4408e93c273
fc41363f-9d2b-4809-b7fc-71de74b63c9f
37232a76-0fbe-40f0-a331-ea5d6314fe73",3141,3141.2.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,técnico en bioquímica/técnica en bioquímica,"técnica especialista en bioquímica
ayudante técnico en laboratorio de bioquímica
técnico especialista en bioquímica
técnica en bioquímica
técnico en bioquímica
ayudante técnica en laboratorio de bioquímica","Los técnicos en bioquímica proporcionan asistencia técnica para la investigación, el análisis y los ensayos de las reacciones causadas por las sustancias químicas en los organismos vivos. Utilizan equipos de laboratorio para ayudar a desarrollar o mejorar productos a base de productos químicos, así como para recopilar y analizar datos para experimentos, recopilar informes y mantener reservas de laboratorio.",2025-07-15T15:20:34.414Z,2025-07-15T15:20:34.414Z
687671c1ebd2bf665349e21b,http://data.europa.eu/esco/occupation/31cc4199-703c-4f8a-9b46-a2070a6d35df,"5d336a7b-9075-437c-97a6-c308c32102e2
b299d3cf-07bd-4cce-9ef7-d719f768cee9
6b857e05-9be2-42d6-bed8-9ab7c9170743
514f3dae-a240-45d6-afb3-2f6c8fb4250b",3141,3141.2.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,técnico en biología/técnica en biología,"técnico en biología
técnico analista de laboratorio de biología
técnico en laboratorio biológico
técnica analista de laboratorio de biología
técnica en laboratorio biológico
técnica en biología","Los técnicos en biología proporcionan asistencia técnica para investigar y analizar la relación entre los organismos vivos y su entorno. Utilizan equipos de laboratorio para examinar sustancias orgánicas como los fluidos corporales, medicamentos, plantas y alimentos. Recogen y analizan datos para experimentos, elaboran informes y mantienen reservas de laboratorio.",2025-07-15T15:20:34.414Z,2025-07-15T15:20:34.414Z
687671c1ebd2bf665349e21c,http://data.europa.eu/esco/occupation/2c5ae1b4-c3ca-4882-b7ce-e346ae5b5b00,"137d217b-e7d5-4b5b-ae2b-c2061a2bad8a
594fbdf5-28bf-43d3-87fb-004b99db96ee
1866d222-9daf-4fe0-b76c-c796d7805d25
0edc3e1d-58ed-4bdb-bcd1-86505f3653f1",3141,3141.2.4,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,técnico en botánica/técnica en botánica,"técnico de laboratorio de botánica
técnica en botánica
especialista en botánica
técnico en botánica
técnica de laboratorio de botánica","Los técnicos en botánica proporcionan asistencia técnica para investigar y someter a ensayo distintas especies vegetales para supervisar sus propiedades, como el crecimiento y la estructura. Recogen y analizan datos que utilizan equipos de laboratorio, elaboran informes y mantienen reservas de laboratorio. Los técnicos en botánica también estudian las plantas para investigar su utilización en ámbitos como la medicina, los alimentos y los materiales.",2025-07-15T15:20:34.414Z,2025-07-15T15:20:34.414Z
687671c1ebd2bf665349e21d,http://data.europa.eu/esco/occupation/ff4c28e2-66b1-4ae7-9053-fba8ec3428be,"64a5d0ed-de31-4014-94ff-5c0efaf14b1f
4baf412c-5836-482c-b0f4-82a7bf116178
91cd39b4-a302-47fa-832b-b9e2331e32fc
815568ce-0cd9-469c-906a-d55ffd3aa292",3141,3141.2.5,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,técnico en zoología/técnica en zoología,"zoólogo
asistente técnico en zoología
ayudante de laboratorio en zoología
técnica en zoología
zoóloga
técnico en zoología","Los técnicos en zoología proporcionan asistencia técnica para la investigación y experimentación de especies animales con equipamiento de laboratorio. Apoyan la investigación relativa a animales, así como a sus entornos y ecosistemas. Recogen y analizan datos, elaboran informes y mantienen reservas de laboratorio.",2025-07-15T15:20:34.414Z,2025-07-15T15:20:34.414Z
687671c1ebd2bf665349e21e,http://data.europa.eu/esco/occupation/1f8314c2-01bd-4af4-babc-04d7034591b8,"817ff40c-0b03-4cff-8050-e5b9cfed3426
1eb48b8b-e3bf-4fcd-a7bd-d3e2b46fcd8f
a2d53724-cbac-40b6-b9fd-990d13ae2e8a
37e2df54-eba2-4bed-8327-97758bd352b0",3142,3142.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,técnico agrícola/técnica agrícola,"técnica en horticultura
técnico en viticultura
técnica agrícola
técnica en viticultura
técnica en agronomía
técnico en agronomía
técnico agrícola
técnico en horticultura","Los técnicos agrícolas recogen y realizan experimentos y pruebas en el ámbito de la agricultura y la acuicultura. Proporcionan apoyo a científicos y agricultores, y realizan análisis e informes sobre las condiciones en los entornos de los especímenes recogidos.",2025-07-15T15:20:34.414Z,2025-07-15T15:20:34.414Z
687671c1ebd2bf665349e21f,http://data.europa.eu/esco/occupation/f9cbdeb4-1559-4d45-b2d7-edf8aebe400b,"fe846545-45cc-4c8f-8661-7e99a5cfb54b
e60450e7-9737-4594-ab8b-0813012aa68d
4002355a-3afe-40bd-be65-cf04c4eda25c
4e8dd07a-044f-46c0-bb63-1232694b5e54",3142,3142.1.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,supervisor de calidad en la acuicultura/supervisora de calidad en la acuicultura,"supervisora de piscifactoría
supervisor de calidad en la acuicultura
supervisora de calidad en la acuicultura
supervisor de granja marina
supervisor de piscifactoría
responsable de control de calidad en la acuicultura
supervisora de granja marina",Los supervisores de calidad en la acuicultura establecen normas y políticas para el control de la calidad de la producción de los organismos acuáticos. Comprueban e inspeccionan la población de acuerdo con los principios de análisis de peligros y puntos de control crítico (APPCC) y las normas de seguridad.,2025-07-15T15:20:34.414Z,2025-07-15T15:20:34.414Z
687671c1ebd2bf665349e220,http://data.europa.eu/esco/occupation/ac036ea7-883a-4265-96d5-c02bbe6667e1,"37b73706-1313-4538-a90d-6c3b96098180
e655515b-bfa0-4368-a9e2-5c652e151fe7
5d360261-9934-4442-9dec-2226bd13d14f
f95c877d-5819-4378-bfff-1e6172015300",3142,3142.1.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,supervisor de establecimiento de acuicultura/supervisora de establecimiento de acuicultura,"supervisor de granja marina
supervisora de establecimiento de acuicultura
supervisora de calidad en establecimientos de acuicultura
gerente de establecimientos de acuicultura
supervisor de calidad en establecimientos de acuicultura
supervisor de piscifactoría
supervisora de piscifactoría
supervisora de granja marina","Los supervisores de establecimientos de acuicultura supervisan los procesos de producción en las operaciones de acuicultura a gran escala e inspeccionan los emplazamientos de acuicultura para mantener y mejorar el rendimiento. Mantienen la salud, la seguridad y la protección del lugar de trabajo, elaboran planes de gestión para reducir los riesgos derivados de las plagas, los depredadores y las enfermedades y supervisan tanto la eliminación de los residuos biológicos como de los productos químicos, así como el mantenimiento de los equipos y las máquinas.",2025-07-15T15:20:34.414Z,2025-07-15T15:20:34.414Z
687671c1ebd2bf665349e221,http://data.europa.eu/esco/occupation/b9e51ff4-d7fb-4653-bc72-65086ffc6e65,"5f81f584-c14b-4e80-baa6-10f785b91bf6
e12fd1be-a6bd-4229-88d1-12f07ada79e0
a66aa9ef-948e-4c77-b317-26d113224c90
b0e8f8c1-17ce-4464-8462-83bd77b15723",3142,3142.1.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,asesor técnico vitícola/asesora técnica vitícola,"asesora técnica vitícola
asesor en viticultura
asesora vitivinícola
técnico en viticultura y enotecnia
técnica en viticultura y enotecnia
asesor vitivinícola
asesora en viticultura
especialista en viticultura y enología
asesor técnico vitícola",Los asesores técnico vitícola asesoran sobre la mejora de la producción y la vinificación de los viñedos.,2025-07-15T15:20:34.415Z,2025-07-15T15:20:34.415Z
687671c1ebd2bf665349e222,http://data.europa.eu/esco/occupation/fbf3aefb-70ff-440b-8724-bac3ed5e2c93,"3c9caf26-7802-4118-9409-358bab65c314
d6e34550-72a9-4cd9-894e-20d08c03ab5d
79f88c7a-c9a3-4b1f-84e1-c19ae884ff00
c7f7d4ab-71d1-4286-b7e5-7278ff24865f",3143,3143.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,técnico forestal/técnica forestal,"supervisor de operaciones forestales
supervisora de operaciones forestales
supervisora de operación forestal
supervisor de operación forestal
responsable de operaciones forestales",Los técnicos forestales ayudan y apoyan al gestor forestal y aplican sus decisiones. Supervisan a un equipo de operadores de equipos forestales y apoyan y supervisan la silvicultura y la protección del medio ambiente a través de la investigación y la recogida de datos. También gestionan planes de conservación de recursos y cosechas.,2025-07-15T15:20:34.415Z,2025-07-15T15:20:34.415Z
687671c1ebd2bf665349e223,http://data.europa.eu/esco/occupation/340b04fd-6312-47e5-80ff-28222a343864,"ae1dde42-0888-4073-9e64-98541dc343b4
04697065-fb43-4cae-a769-16f29999f821
e6be97c8-2352-47e0-80bb-4bb0c30a9df3
aab6694b-07e5-4b84-b5f1-e8a75607156e",3151,3151.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,ingeniero industrial especializado en maquinaria de refrigeración del pescado/ingeniera industrial especializada en maquinaria de refrigeración del pescado,"ingeniero de maquinaria en buques pesqueros
ingeniero industrial especializado en maquinaria de refrigeración del pescado
ingeniera industrial especializada en maquinaria de refrigeración del pescado
ingeniero industrial especializado en plantas de refrigeración del pescado
ingeniero industrial especializado en refrigeración del pescado en buques pesqueros
ingeniera de maquinaria en buques pesqueros
ingeniera industrial especializada en plantas de refrigeración del pescado
especialista en procesos de refrigeración del pescado
ingeniera industrial especializada en refrigeración del pescado en buques pesqueros",Los ingenieros industriales especializados en maquinaria de refrigeración del pescado mantienen y reparan máquinas y equipos en las bodegas y el sistema de refrigeración a bordo de los buques pesqueros.,2025-07-15T15:20:34.415Z,2025-07-15T15:20:34.415Z
687671c1ebd2bf665349e224,http://data.europa.eu/esco/occupation/cd19e8d1-6abd-4c99-a9bb-85e7c30aca31,"8117074d-b206-4a64-b7d5-992608ec34e3
c74d3f24-de7f-449c-8229-b23dca0e83ba
4f496f88-ebac-4db3-a2dd-a8d374a194f2
f50869ab-8558-4d72-8582-9c4a8d268ed5",3151,3151.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,ingeniero jefe naval/ingeniera jefe naval,"técnica superior en supervisión y control de máquinas e instalaciones del buque
ingeniera jefe marina
ingeniero jefe marino
ingeniera jefa naval y oceánica
jefe de máquinas
ingeniero jefe naval y oceánico
ingeniero jefe naval
ingeniero de propulsión y servicios de buque
ingeniera jefe naval
ingeniera de propulsión y servicios de buque
jefa de máquinas
oficial de máquinas de la marina mercante
técnico superior en supervisión y control de máquinas e instalaciones del buque","Los ingenieros jefes navales son responsables de la totalidad de las operaciones técnicas del buque, incluidas las divisiones de ingeniería, eléctricas y mecánicas. Son los jefes de todo el servicio de máquinas a bordo del buque. Tienen la responsabilidad general de todas las operaciones y equipos técnicos a bordo del buque. Los ingenieros jefes navales colaboran en la seguridad, la supervivencia y la asistencia sanitaria a bordo, cumplen las normas nacionales e internacionales de aplicación.",2025-07-15T15:20:34.415Z,2025-07-15T15:20:34.415Z
687671c1ebd2bf665349e225,http://data.europa.eu/esco/occupation/9dbbeb2c-0d51-4c03-8ef6-8dfa7360db22,"69a68855-9e2e-46e4-a202-546c796bbead
f214a009-a54c-4d0c-b5b4-a70e7af2c9c4
7ccd4093-09b4-4199-a3c6-4ffdebf3752a
767ab872-4312-4b24-b992-454940488b15",3151,3151.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,ingeniero técnico naval/ingeniera técnica naval,"técnica en supervisión y control de máquinas e instalaciones del buque
técnico en supervisión y control de máquinas e instalaciones del buque
asistente técnica del jefe de máquinas
ingeniera técnica naval
asistente de oficial de máquinas de la marina mercante
ingeniero técnico marino
asistente técnico del jefe de máquinas
ingeniera técnica marina
ingeniero técnico naval","Los ingenieros técnicos navales prestan asistencia al ingeniero jefe naval y a los ingenieros navales especializados en maquinaria y sistemas eléctricos en las operaciones del casco del buque. Prestan apoyo al funcionamiento de los motores principales, el mecanismo de dirección, la generación eléctrica y otros subsistemas principales. Se comunican con los ingenieros navales sobre el rendimiento de las operaciones técnicas. También garantizan el cumplimiento de las normas de seguridad y reglamentación adecuadas y pueden asumir posiciones de mayor nivel en caso necesario.",2025-07-15T15:20:34.415Z,2025-07-15T15:20:34.415Z
687671c1ebd2bf665349e226,http://data.europa.eu/esco/occupation/6ce86c90-36cc-43ef-a1e0-885d8151f976,"650076c9-7ddc-4568-b42f-5cb547400b61
c7a098cd-5ccc-4b5f-ac12-75b21eb6afd4
1e3bb254-4515-4c29-8123-03ec0a2a0f59
88bdbff3-7e6b-403c-92ef-23b395192f0f",3151,3151.4,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,ingeniero naval especializado en maquinaria y sistemas eléctricos/ingeniera naval especializada en maquinaria y sistemas eléctricos,"ingeniera en electrónica naval
ingeniero en electricidad naval
ingeniero naval especializado en maquinaria y sistemas eléctricos
ingeniera en mecánica naval
ingeniero en mecánica naval
ingeniera naval especializada en maquinaria y sistemas eléctricos
ingeniera en electricidad naval
ingeniero en electrónica naval","Los ingenieros navales especializados en maquinaria y sistemas eléctricos son responsables de la mayoría del contenido del casco del buque. Garantizan el funcionamiento de los motores principales, el mecanismo de dirección, la generación eléctrica y otros subsistemas principales. Se comunican con el ingeniero jefe naval para realizar operaciones técnicas.",2025-07-15T15:20:34.415Z,2025-07-15T15:20:34.415Z
687671c1ebd2bf665349e227,http://data.europa.eu/esco/occupation/e3df1f82-3df9-41e5-8487-635e184653d1,"046593b6-7ee6-4f78-adad-4590d4044814
8ce6a198-a0e2-45ae-b674-45c05bdf6413
381e8c6f-4cba-4807-8cd8-68454ec39309
e6e56686-0bcf-494e-b316-b90ca98adb5f",3152,3152.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,oficial de puente,"primer oficial
oficial de cubierta
oficial de puente en buque
oficial de máquinas primer oficial de máquinas
primer oficial de puente de buques mercantes
primer oficial de máquinas","Los oficiales de puente llevan a cabo las guardias a bordo de los buques, como la determinación del rumbo y la velocidad, las maniobras para evitar los peligros y el seguimiento continuo de la posición de los buques utilizando gráficos y ayudas a la navegación. Mantienen registros y otros registros que hacen un seguimiento de los movimientos del buque. Garantizan que se siguen los procedimientos y las prácticas de seguridad adecuados, que los equipos se encuentran en buen estado de funcionamiento y supervisan la carga y descarga de la carga o los pasajeros. Supervisan a los miembros de la tripulación que se dedican al mantenimiento y la conservación primaria del buque.",2025-07-15T15:20:34.415Z,2025-07-15T15:20:34.415Z
687671c1ebd2bf665349e228,http://data.europa.eu/esco/occupation/6474e4d4-e3a6-4e88-83ee-971ebbf954e9,"1bb6cd6a-3204-4bef-906d-f56dcc504cd7
8540949f-9aff-4cee-b1a6-2859f865e002
a057c1fe-6820-43b9-b10f-5cb1f5520a64
43e06fe8-3f87-4c0d-ae0b-dcea5a2a4973",3152,3152.2,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,timonel,"práctico
piloto de submarino
piloto de buque","Los timoneles son miembros de la tripulación en el rango más alto del nivel operativo en un buque de navegación interior. Ejercen una serie de tareas relacionadas con la explotación y la conservación de las zonas de las secciones de cubierta, del motor y de los demás aparatos, amarre y desamarre, así como la dirección del buque como tarea principal.",2025-07-15T15:20:34.415Z,2025-07-15T15:20:34.415Z
687671c1ebd2bf665349e229,http://data.europa.eu/esco/occupation/1ff5cf0d-e81f-4287-ba00-096816b16777,"0a76bfa6-06a0-4c75-9b1d-efe66e5d3935
c2d4c9d7-8990-4763-8a7c-85d60871d800
510fe4ed-6b89-4b3a-9170-3b39e6af9d8a
adbec721-bd42-401c-a03f-556667b8ccbb",3152,3152.3,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,piloto de la marina mercante,"piloto de velero
timonel
piloto de buque de navegación marítima
piloto de buque mercante
práctico
piloto marítimo
piloto de barco","Los pilotos de la marina mercante son los marineros que guían los buques por aguas peligrosas o congestionadas, por ejemplo los puertos o bocas de ríos. Son las personas que manejan buques que poseen conocimientos detallados de las vías navegables locales.",2025-07-15T15:20:34.415Z,2025-07-15T15:20:34.415Z
687671c1ebd2bf665349e22a,http://data.europa.eu/esco/occupation/f2a416b8-c7e4-49ee-964d-a49f6af79b84,"7dc2ba41-7731-4069-9757-f65a21fc8de5
51cae2d9-0130-477b-b4ef-9bc65db54726
accffee3-a577-4e8d-ac10-6957e653b929
b6787d9e-7b74-4c0b-bae2-2a5aaf1a11d7",3152,3152.4,,"Excludes:
- people managing fishing vessels",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,capitán de buque/capitana de buque,"patrona de barco
capitana de barco
capitana de buque
capitán de buque mercante
capitana de yate
capitán de barco
capitán de buque
patrón de barco
capitana de buque mercante
capitana de buque de recreo
capitán de buque de recreo
capitán de yate","Los capitanes de buques están a cargo de un buque destinado al transporte de mercancías y pasajeros, que opera en aguas marítimas y costeras. El tamaño del buque puede variar desde un pequeño buque hasta un crucero, en función del arqueo que estén certificados para navegar. Los capitanes de buques tienen amplia experiencia en relación con los buques y su funcionamiento, y es probable que hayan trabajado en las filas de otras posiciones de los buques.",2025-07-15T15:20:34.415Z,2025-07-15T15:20:34.415Z
687671c1ebd2bf665349e22b,http://data.europa.eu/esco/occupation/ee646fa1-3f09-4e43-9275-3aa958ca00ae,"0e72fd41-1e37-45c6-bbad-7410f260f9b3
be3635fa-853e-4e56-aaf0-f5d54f644f98
1392e605-9b14-4364-be36-01c30e37f6eb
865af243-dee4-4a02-a8a2-33159e8b4b79",3152,3152.5,,"Excludes:
- people working with fishing vessels (urn:esco:occupation:cea76131-1049-467d-bd00-bd155f5d65da)",http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,capitán de barco en el transporte fluvial/capitana de barco en el transporte fluvial,"capitana
patrón de embarcaciones de recreo
patrona de yate
capitán de yate
capitán
capitana de yate
capitana de barco en el transporte fluvial
capitán de barco en el transporte fluvial
patrón de yate
patrona de embarcaciones de recreo","Los capitanes de barco en el transporte fluvial son la máxima autoridad a bordo o en vías navegables interiores, son responsables del buque y son considerados responsables de la seguridad y el bienestar de los clientes y la tripulación. Cuentan con una licencia de la autoridad responsable y determinarán las operaciones del buque en cualquier momento. Son la instancia última responsable de la tripulación, el buque, la carga o los pasajeros, y el viaje.",2025-07-15T15:20:34.415Z,2025-07-15T15:20:34.415Z
687671c1ebd2bf665349e22c,http://data.europa.eu/esco/occupation/81a1e1f5-cce3-444d-bfc3-9771236d57cd,"837472d0-a4e6-4e6f-9034-6debfcde6774
31e7a2ef-7681-4e2c-9f00-ebb444af96b7
b28ef569-d4dc-49fa-bbba-68699a20482a
6b1a37fe-87c2-410c-90a4-969544b0623c",3153,3153.1,,,http://data.europa.eu/esco/regulated-professions/unregulated,escooccupation,false,ingeniero de mantenimiento de aeronaves/ingeniera de mantenimiento de aeronaves,"técnico de vuelo
ingeniera de mantenimiento de aeronaves
técnico de sistemas aeronáuticos
ingeniera de mantenimiento aeronáutico
ingeniero de sistemas aeronáuticos
ingeniera de sistemas aeronáuticos
ingeniero de mantenimiento aeronáutico
técnica de sistemas aeronáuticos
técnica de vuelo
ingeniero de mantenimiento de aeronaves","Los ingenieros de mantenimiento de aeronaves efectúan inspecciones prevuelo y postvuelo, ajustes y reparaciones menores para garantizar el rendimiento seguro de las aeronaves. Inspeccionan las aeronaves antes del despegue para detectar casos de mal funcionamiento, como las fugas de petróleo, los problemas eléctricos o hidráulicos. Comprueban la distribución de los pasajeros y de la carga y la cantidad de combustible para garantizar el cumplimiento de las especificaciones relativas al peso y al equilibrio.",2025-07-15T15:20:34.415Z,2025-07-15T15:20:34.415Z
